"Geneid"	"Chr"	"Start"	"End"	"Strand"	"Length"	"Name"	"Gene"	"Note"	"CEC3609_1_TR_6"	"CEC3672_1_FP_24"	"CEC3672_2_FP_6"	"CEC3609_1_TR_24"	"NI_1_TR_3"	"NI_2_TR_3"	"CEC3672_1_TR_6"	"CEC3672_3_TR_24"	"CEC3609_2_FP_3"	"NI_1_TR_24"	"CEC3609_1_FP_6"	"NI_3_TR_3"	"CEC3672_2_FP_3"	"CEC3672_3_FP_24"	"CEC3609_3_FP_6"	"CEC3609_2_FP_24"	"CEC3609_1_TR_3"	"CEC3609_3_FP_24"	"CEC3609_2_TR_3"	"CEC3672_1_FP_3"	"CEC3672_2_TR_6"	"CEC3672_1_FP_6"	"CEC3672_3_FP_6"	"CEC3672_3_FP_3"	"CEC3609_3_TR_3"	"CEC3672_2_TR_24"	"CEC3609_1_FP_24"	"NI_2_TR_6"	"CEC3672_3_TR_3"	"CEC3609_2_TR_24"	"CEC3609_2_TR_6"	"NI_2_TR_24"	"CEC3609_2_FP_6"	"NI_1_TR_6"	"CEC3672_2_TR_3"	"CEC3672_1_TR_24"	"CEC3609_1_FP_3"	"CEC3672_2_FP_24"	"CEC3672_1_TR_3"	"CEC3609_3_TR_6"	"NI_3_TR_24"	"CEC3609_3_FP_3"	"CEC3609_3_TR_24"	"CEC3672_3_TR_6"
"C4_02100C_A"	"Ca22chr4A_C_albicans_SC5314"	418036	419232	"-"	1197	"C4_02100C_A"	"GPI14"	"%28orf19.4581%29%20Catalytic%20subunit%20of%20glycosylphosphatidylinositol-alpha%201%2C4%20mannosyltransferase%20I%2C%20involved%20in%20GPI%20anchor%20biosynthesis%3B%20regulated%20by%20Tsa1p%2C%20Tsa1Bp%20under%20H2O2%20stress%20conditions"	312	277	368	161	0	0	401	307	330	0	305	0	366	206	326	156	355	133	280	363	403	337	375	346	281	474	151	0	255	145	254	0	330	0	320	293	348	251	337	277	0	368	159	332
"C4_02110W_A"	"Ca22chr4A_C_albicans_SC5314"	419443	419976	"+"	534	"C4_02110W_A"	NA	"%28orf19.4580%29%20Protein%20of%20unknown%20function%3B%20Hap43-repressed%20gene"	603	615	336	495	0	0	437	622	300	0	664	0	299	588	605	587	286	656	271	294	404	358	363	305	242	855	628	0	281	617	574	0	597	0	301	532	306	598	270	686	0	310	479	354
"C4_02120W_A"	"Ca22chr4A_C_albicans_SC5314"	421020	421946	"+"	927	"C4_02120W_A"	"ERV29"	"%28orf19.4579%29%20Putative%20SURF4%20family%20member%3B%20plasma%20membrane-localized%3B%20flow%20model%20biofilm%20repressed"	420	672	697	806	0	0	733	1127	1101	0	518	0	779	662	462	526	1153	597	1039	794	775	790	720	725	1126	1694	504	0	647	754	487	0	489	0	688	1007	1150	602	633	433	0	1267	852	666
"C4_02130W_A"	"Ca22chr4A_C_albicans_SC5314"	422279	423034	"+"	756	"C4_02130W_A"	"CYT2"	"%28orf19.4578%29%20Cytochrome%20c1%20heme%20lyase%3B%20transcript%20regulated%20by%20Nrg1%3B%20induced%20in%20high%20iron"	361	392	415	467	0	0	471	460	288	0	444	0	404	413	356	399	436	465	405	438	517	475	414	414	418	690	416	0	465	471	392	0	400	0	522	450	356	413	438	396	0	361	454	472
"C4_02140C_A"	"Ca22chr4A_C_albicans_SC5314"	423169	423444	"-"	276	"C4_02140C_A"	"TIM10"	"%28orf19.4577.3%29%20Predicted%20protein%20of%20the%20mitochondrial%20intermembrane%20space%20with%20role%20in%20protein%20import%20into%20mitochondrial%20inner%20membrane"	645	612	596	599	0	0	662	777	636	0	560	0	726	636	532	580	685	560	559	658	758	604	670	674	619	1367	530	0	621	613	573	0	578	0	697	846	580	624	585	580	0	620	613	626
"C4_02150C_A"	"Ca22chr4A_C_albicans_SC5314"	423674	426985	"-"	3312	"C4_02150C_A"	NA	"%28orf19.4577%29%20Ortholog%28s%29%20have%20GTPase%20activating%20protein%20binding%2C%20cAMP-dependent%20protein%20kinase%20inhibitor%20activity"	284	471	279	310	0	0	305	488	43	0	393	0	144	442	328	264	43	342	53	154	339	296	265	154	50	720	277	0	178	291	268	0	316	0	166	442	56	450	188	315	0	46	282	294
"C4_02160C_A"	"Ca22chr4A_C_albicans_SC5314"	427566	429880	"-"	2315	"C4_02160C_A"	NA	"%28orf19.4575%29%20Ortholog%20of%20S.%20cerevisiae%20%3A%20YPL109C%2C%20C.%20glabrata%20CBS138%20%3A%20CAGL0J07018g%2C%20C.%20dubliniensis%20CD36%20%3A%20Cd36_42050%2C%20C.%20parapsilosis%20CDC317%20%3A%20CPAR2_403320%20and%20Candida%20tenuis%20NRRL%20Y-1498%20%3A%20CANTEDRAFT_98530"	664	1193	615	821	0	0	632	1211	303	0	618	0	465	1112	650	798	324	897	304	481	678	539	562	485	278	2034	800	0	461	841	644	0	616	0	495	1187	345	1103	431	720	0	316	702	639
"C4_02170C_A"	"Ca22chr4A_C_albicans_SC5314"	430108	431778	"-"	1671	"C4_02170C_A"	NA	"%28orf19.4574%29%20Ortholog%28s%29%20have%20lysophospholipase%20activity%2C%20role%20in%20lipid%20homeostasis%20and%20lipid%20droplet%20localization"	464	646	374	587	0	0	560	552	200	0	452	0	343	590	468	593	304	664	256	316	604	404	403	325	281	977	582	0	458	639	525	0	483	0	470	510	200	636	405	509	0	200	481	532
"C4_02180C_A"	"Ca22chr4A_C_albicans_SC5314"	432066	434558	"-"	2493	"C4_02180C_A"	"ZCF26"	"%28orf19.4573%29%20Zn2-Cys6%20transcription%20factor%20of%20unknown%20function%3B%20induced%20by%20alpha%20pheromone%20in%20SpiderM%20medium"	121	253	242	191	0	0	230	317	74	0	144	0	216	233	151	123	103	132	99	228	264	228	221	220	94	453	118	0	246	153	121	0	160	0	234	250	85	219	198	139	0	86	226	278
"C4_02190C_A"	"Ca22chr4A_C_albicans_SC5314"	435121	436770	"-"	1650	"C4_02190C_A"	NA	"%28orf19.4571%29%20CoA-transferase%20family%20protein%3B%20rat%20catheter%20biofilm%20repressed"	42	37	44	51	0	0	88	56	6	0	31	0	48	45	37	21	25	22	19	33	72	61	44	39	19	61	26	0	36	38	25	0	34	0	35	42	12	45	24	22	0	13	60	56
"C4_02200C_A"	"Ca22chr4A_C_albicans_SC5314"	437154	437594	"-"	441	"C4_02200C_A"	NA	"%28orf19.4570%29%20Ortholog%20of%20C.%20dubliniensis%20CD36%20%3A%20Cd36_42090%2C%20Debaryomyces%20hansenii%20CBS767%20%3A%20DEHA2C14872g%2C%20Pichia%20stipitis%20Pignal%20%3A%20PICST_74821%20and%20Spathaspora%20passalidarum%20NRRL%20Y-27907%20%3A%20SPAPADRAFT_58607"	78	225	181	137	0	0	218	229	58	0	129	0	132	234	101	110	86	114	59	155	229	183	186	188	66	402	96	0	149	94	98	0	80	0	154	222	73	186	131	91	0	66	125	191
"C4_02210W_A"	"Ca22chr4A_C_albicans_SC5314"	437882	438676	"+"	795	"C4_02210W_A"	NA	"%28orf19.4569%29%20Ortholog%20of%20C.%20dubliniensis%20CD36%20%3A%20Cd36_42100%2C%20Debaryomyces%20hansenii%20CBS767%20%3A%20DEHA2C14850g%2C%20Pichia%20stipitis%20Pignal%20%3A%20PICST_52615%20and%20Spathaspora%20passalidarum%20NRRL%20Y-27907%20%3A%20SPAPADRAFT_58608"	30	65	78	38	0	0	51	83	16	0	54	0	64	54	58	39	19	33	16	41	61	60	74	40	26	116	24	0	21	42	36	0	37	0	40	81	14	70	25	44	0	25	56	48
"C4_02220C_A"	"Ca22chr4A_C_albicans_SC5314"	438733	441150	"-"	2418	"C4_02220C_A"	"ZCF25"	"%28orf19.4568%29%20Putative%20Zn%28II%292Cys6%20transcription%20factor"	111	207	73	275	0	0	120	330	20	0	99	0	52	200	111	197	43	295	51	52	109	74	65	34	50	418	216	0	88	276	113	0	80	0	102	266	17	207	74	113	0	28	268	119
"C4_02230C_A"	"Ca22chr4A_C_albicans_SC5314"	442010	442921	"-"	912	"C4_02230C_A"	NA	"%28orf19.4567%29%20Catechol%201%2C2-dioxygenase%20%281%2C2-CTD%29%2C%20involved%20in%20degradation%20of%20aromatic%20compounds%3B%20Spider%20biofilm%20induced"	38	89	40	180	0	0	60	126	3	0	53	0	36	89	50	84	7	63	4	23	67	26	33	21	2	240	78	0	42	171	54	0	38	0	37	135	5	76	26	43	0	1	265	70
"C4_02240C_A"	"Ca22chr4A_C_albicans_SC5314"	443684	444265	"-"	582	"C4_02240C_A"	NA	"%28orf19.4566%29%20Protein%20similar%20to%20S.%20cerevisiae%20Rot1p%2C%20which%20has%20roles%20in%20cytoskeletal%20dynamics%20and%20cell%20wall%20biosynthesis%3B%20predicted%20Kex2p%20substrate"	6	7	8	10	0	0	8	4	1	0	13	0	6	12	8	3	2	3	3	5	7	9	6	12	3	15	1	0	9	6	4	0	9	0	7	7	2	5	3	11	0	6	2	5
"C4_02250C_A"	"Ca22chr4A_C_albicans_SC5314"	444629	445555	"-"	927	"C4_02250C_A"	"BGL2"	"%28orf19.4565%29%20Cell%20wall%201%2C3-beta-glucosyltransferase%3B%20mutant%20has%20cell-wall%20and%20growth%20defects%2C%20but%20wild-type%201%2C3-%20or%201%2C6-beta-glucan%20content%3B%20antigenic%3B%20virulence%20role%20in%20mouse%20systemic%20infection%3B%20rat%20catheter%20biofilm%20induced"	2504	3068	3242	3846	0	0	3110	4723	3292	0	2627	0	5293	2770	2454	2871	4361	2643	4031	4821	3393	3302	3498	4816	4076	8010	2562	0	4181	3956	2926	0	2450	0	4414	4668	3711	2690	3955	2396	0	3696	4923	2950
"C4_02260C_A"	"Ca22chr4A_C_albicans_SC5314"	446282	447397	"-"	1116	"C4_02260C_A"	NA	"%28orf19.4563%29%20Protein%20of%20unknown%20function%3B%20repressed%20by%20prostaglandins%3B%20Hap43-induced%2C%20Spider%20biofilm%20induced"	1580	1073	1380	972	0	0	1822	1448	1911	0	1267	0	1512	991	1213	900	2524	1000	2358	1486	1872	1615	1542	1356	2047	2278	1078	0	1262	992	1574	0	1371	0	1504	1349	2099	1079	1429	1616	0	2105	1034	1894
"C4_02270C_A"	"Ca22chr4A_C_albicans_SC5314"	447754	449142	"-"	1389	"C4_02270C_A"	"BFR1"	"%28orf19.4560%29%20Protein%20involved%20in%20the%20maintenance%20of%20normal%20ploidy%3B%20S.%20cerevisiae%20ortholog%20cofers%20Brefeldin%20A%20resistance%3B%20stationary%20phase%20enriched%20protein%3B%20Spider%20biofilm%20repressed"	3368	3166	3345	3168	0	0	4540	3945	6011	0	2440	0	3889	2765	2593	2439	6725	2546	6423	3964	4204	3709	3778	3549	5948	5859	2322	0	4130	2987	3391	0	3007	1	3949	3540	6725	2883	3600	3480	0	7009	2939	4570
"C4_02280W_A"	"Ca22chr4A_C_albicans_SC5314"	450086	450940	"+"	855	"C4_02280W_A"	"IDI1"	"%28orf19.2775%29%20Ortholog%28s%29%20have%20isopentenyl-diphosphate%20delta-isomerase%20activity%20and%20role%20in%20farnesyl%20diphosphate%20biosynthetic%20process"	1818	2299	1799	1951	0	0	2188	2559	2179	0	1662	0	1609	2272	1531	2097	2458	2026	2251	1675	2336	1824	1915	1399	2222	3832	2192	0	1366	2181	2048	0	1745	0	1665	2168	2224	2188	1479	2005	1	2555	1953	2453
"C4_02290W_A"	"Ca22chr4A_C_albicans_SC5314"	451427	452587	"+"	1161	"C4_02290W_A"	"LAB5"	"%28orf19.2774%29%20Ortholog%28s%29%20have%20role%20in%20protein%20lipoylation"	5111	6067	3113	3897	0	0	3263	4827	1756	0	5209	0	1810	5825	4936	5050	2285	5257	2200	1759	3371	3236	3237	1812	1975	7655	5288	0	1665	3853	5316	0	4427	0	1981	4465	2074	5572	1814	5599	0	1936	3197	3308
"C4_02300W_A"	"Ca22chr4A_C_albicans_SC5314"	453463	455604	"+"	2142	"C4_02300W_A"	"HOS3"	"%28orf19.2772%29%20Histone%20deacetylase%3B%20similar%20to%20S.%20cerevisiae%20Hos3p%3B%20greater%20expression%20and%20longer%20mRNA%20in%20white%20cells%2C%20compared%20to%20opaque%20cells%3B%20has%20conserved%20deacetylation%20motif"	1125	1292	863	1432	0	0	591	1036	280	0	1273	0	1011	1259	1253	1771	353	1528	350	1009	625	937	917	973	373	1610	1763	0	812	1453	1092	0	1381	0	835	879	381	1301	776	1212	0	341	1216	590
"C4_02310W_A"	"Ca22chr4A_C_albicans_SC5314"	457216	460641	"+"	3426	"C4_02310W_A"	"BEM3"	"%28orf19.2771%29%20Putative%20GTPase-activating%20protein%20%28GAP%29%20for%20Rho-type%20GTPase%20Cdc42p%3B%20involved%20in%20cell%20signaling%20pathways%20that%20control%20cell%20polarity%3B%20similar%20to%20S.%20cerevisiae%20Bem3p"	891	953	888	852	0	0	1074	955	492	0	894	0	773	952	958	743	560	893	535	759	973	933	909	788	625	1424	776	0	1027	924	931	0	898	1	1006	817	457	849	930	985	0	510	781	1095
"C4_02320C_A"	"Ca22chr4A_C_albicans_SC5314"	460935	461644	"-"	710	"C4_02320C_A"	"SOD1"	"%28orf19.2770.1%29%20Cytosolic%20copper-%20and%20zinc-containing%20superoxide%20dismutase%3B%20role%20in%20protection%20from%20oxidative%20stress%3B%20required%20for%20full%20virulence%3B%20alkaline%20induced%20by%20Rim101%3B%20induced%20by%20human%20blood%3B%20rat%20catheter%2C%20flow%20model%20and%20Spider%20biofilm%20repressed"	530	966	1034	862	0	0	753	1193	882	0	1241	0	1436	853	1220	945	422	654	445	1218	755	1117	1139	1229	291	1806	602	0	608	940	515	0	1029	0	832	1085	969	856	768	461	0	898	1098	533
"C4_02330C_A"	"Ca22chr4A_C_albicans_SC5314"	462582	463040	"-"	459	"C4_02330C_A"	NA	"%28orf19.2770%29%20Ortholog%20of%20C.%20dubliniensis%20CD36%20%3A%20Cd36_42220%2C%20C.%20parapsilosis%20CDC317%20%3A%20CPAR2_500340%2C%20Debaryomyces%20hansenii%20CBS767%20%3A%20DEHA2G17754g%20and%20Pichia%20stipitis%20Pignal%20%3A%20PICST_31424"	614	664	413	527	0	0	551	506	57	0	1052	0	334	590	992	683	91	573	93	261	542	553	456	346	80	752	581	0	484	459	705	0	897	0	524	463	89	561	397	685	0	97	493	425
"C4_02340W_A"	"Ca22chr4A_C_albicans_SC5314"	463583	463966	"+"	384	"C4_02340W_A"	NA	"%28orf19.2769%29%20Putative%20protease%20B%20inhibitor%3B%20hyphal-induced%20expression%3B%20Cyr1p-%20and%20Ras1p-repressed"	1450	1347	1451	1413	0	0	1622	1469	511	0	1886	0	1594	1306	1723	1495	796	1136	711	1670	1672	1837	1477	1689	703	2383	1156	0	2325	1141	1308	0	1667	0	2102	1513	584	1161	1833	1269	0	626	1710	1290
"C4_02360W_A"	"Ca22chr4A_C_albicans_SC5314"	464869	468336	"+"	3468	"C4_02360W_A"	"AMS1"	"%28orf19.2768%29%20Putative%20alpha-mannosidase%3B%20transcript%20regulated%20by%20Nrg1%3B%20induced%20during%20cell%20wall%20regeneration%3B%20flow%20model%20biofilm%20induced%3B%20Spider%20biofilm%20induced"	10214	4981	5433	5507	0	0	8911	4195	1314	0	11507	0	6227	4364	11131	6060	4015	5334	3235	5898	8171	6719	5657	6108	4823	6056	5468	0	7715	5165	12014	0	10752	0	8314	3909	1433	4517	7441	11235	0	1586	5680	8279
"C4_02370C_A"	"Ca22chr4A_C_albicans_SC5314"	471021	471362	"-"	342	"C4_02370C_A"	"PGA59"	"%28orf19.2767%29%20Adhesin-like%20cell%20wall%20protein%3B%20putative%20GPI-anchor%3B%20colony%20morphology-related%20gene%20regulation%20by%20Ssn6%3B%20Hap43-induced%3B%20Spider%20biofilm%20repressed"	17638	9863	28853	14069	1	0	36738	16801	30624	0	28327	0	34411	10512	27311	11721	47559	11155	47377	33839	41838	31094	28178	34133	44427	28953	12620	0	35996	14953	25995	0	24265	1	46956	15595	39061	10132	39236	22507	0	33287	16249	37255
"C4_02380W_A"	"Ca22chr4A_C_albicans_SC5314"	479420	479728	"+"	309	"C4_02380W_A"	NA	"%28orf19.2766%29%20Dubious%20open%20reading%20frame"	1	0	0	3	0	0	0	0	0	0	1	0	1	0	4	1	1	3	0	1	0	0	0	1	0	0	5	0	0	6	2	0	0	0	0	0	0	1	0	2	0	0	11	0
"C4_02390W_A"	"Ca22chr4A_C_albicans_SC5314"	480535	481176	"+"	642	"C4_02390W_A"	"PGA62"	"%28orf19.2765%29%20Adhesin-like%20cell%20wall%20protein%3B%20putative%20GPI-anchor%3B%20fluconazole-induced%3B%20induced%20in%20high%20iron%3B%20induced%20during%20cell%20wall%20regeneration%3B%20Cyr1%20or%20Ras1%20repressed%3B%20Tbf1%20induced"	16040	9152	16915	12966	0	0	16231	12509	7266	0	23054	0	22900	9600	22946	14050	12123	15238	12038	20795	19432	17564	16177	21319	12102	22329	17904	0	15112	14535	21352	0	21829	0	22161	12115	9360	10168	18310	20062	0	7875	14545	19309
"C4_02400C_A"	"Ca22chr4A_C_albicans_SC5314"	483122	485536	"-"	2415	"C4_02400C_A"	NA	"%28orf19.2763%29%20Protein%20not%20essential%20for%20viability%3B%20orf19.10279%20possibly%20transcriptionally%20regulated%20upon%20hyphal%20formation"	153	224	179	156	0	0	177	262	273	0	150	0	250	223	172	148	273	149	213	207	98	163	189	211	249	365	169	0	191	185	134	0	199	0	173	207	290	229	173	136	0	307	166	213
"C4_02410C_A"	"Ca22chr4A_C_albicans_SC5314"	486083	486613	"-"	531	"C4_02410C_A"	"AHP1"	"%28orf19.2762%29%20Alkyl%20hydroperoxide%20reductase%3B%20immunogenic%3B%20fluconazole-induced%3B%20amphotericin%20B%2C%20caspofungin%2C%20alkaline%20repressed%3B%20core%20stress%20response%20induced%3B%20Ssk1%2FNrg1%2FTup1%2FSsn6%2FHog1%20regulated%3B%20flow%20model%20biofilm%20induced%3B%20rat%20catheter%20biofilm%20repressed"	2168	1271	5827	1224	0	0	5591	3384	6610	0	3604	0	10804	1127	3432	845	7469	658	6409	10109	5206	7205	6071	10997	6851	5939	642	0	9554	1073	2415	0	3459	0	9392	3864	7309	1060	8611	2200	0	8015	1482	4425
"C4_02420C_A"	"Ca22chr4A_C_albicans_SC5314"	487547	488344	"-"	798	"C4_02420C_A"	NA	"%28orf19.2761%29%20Putative%20glycosylphosphatidylinositol%20%28GPI%29%20anchor%20assembly%20protein%3B%20transposon%20insertion%20causes%20decreased%20colony%20wrinkling%20but%20does%20not%20block%20true%20hyphal%20growth%3B%20induced%20by%20nitric%20oxide%20independent%20of%20Yhb1p"	261	263	300	234	0	0	313	389	264	0	252	0	306	265	257	223	266	215	276	309	364	291	337	275	246	626	209	0	295	251	249	0	270	0	350	348	263	271	263	221	0	297	237	376
"C4_02430W_A"	"Ca22chr4A_C_albicans_SC5314"	488934	493196	"+"	4263	"C4_02430W_A"	NA	"%28orf19.2760%29%20Putative%20mRNA%20cleavage%20and%20polyadenylation%20factor%3B%20heterozygous%20null%20mutant%20exhibits%20hypersensitivity%20to%20parnafungin%20and%20cordycepin%20in%20the%20C.%20albicans%20fitness%20test"	762	728	774	578	0	0	900	734	953	0	593	0	815	573	586	647	1166	581	1014	855	901	724	828	723	1028	924	494	0	769	577	715	0	703	0	873	604	977	619	772	717	0	1055	547	909
"C4_02440C_A"	"Ca22chr4A_C_albicans_SC5314"	493509	495056	"-"	1548	"C4_02440C_A"	"PGA38"	"%28orf19.2758%29%20Putative%20adhesin-like%20GPI-anchored%20protein%3B%20repressed%20during%20cell%20wall%20regeneration%3B%20possibly%20an%20essential%20gene%2C%20disruptants%20not%20obtained%20by%20UAU1%20method%3B%20rat%20catheter%20and%20Spider%20biofilm%20repressed"	954	354	938	550	0	0	364	761	1485	0	1465	0	2359	269	1482	430	2063	368	2057	2038	360	1043	1053	2174	1814	1327	447	0	892	526	1166	0	1726	0	1075	768	1720	293	989	1020	0	1845	593	334
"C4_02450W_A"	"Ca22chr4A_C_albicans_SC5314"	496166	497164	"+"	999	"C4_02450W_A"	NA	"%28orf19.2757%29%20Has%20domain%28s%29%20with%20predicted%20role%20in%20cell%20redox%20homeostasis"	353	529	474	418	0	0	447	561	339	0	405	0	465	514	396	444	417	488	357	426	427	445	545	368	332	876	481	0	285	431	363	0	470	0	360	473	364	461	362	383	0	360	426	420
"C4_02460W_A"	"Ca22chr4A_C_albicans_SC5314"	497492	498130	"+"	639	"C4_02460W_A"	NA	"%28orf19.2756%29%20Ortholog%28s%29%20have%20HDEL%20sequence%20binding%20activity%2C%20role%20in%20ER%20to%20Golgi%20vesicle-mediated%20transport%2C%20protein%20retention%20in%20ER%20lumen%20and%20integral%20component%20of%20endoplasmic%20reticulum%20membrane%20localization"	344	314	619	271	0	0	540	489	335	0	479	0	525	360	382	258	484	210	408	360	444	478	681	459	461	786	253	0	330	283	419	0	421	0	447	458	286	419	440	267	0	436	314	646
"C4_02470C_A"	"Ca22chr4A_C_albicans_SC5314"	498333	499070	"-"	738	"C4_02470C_A"	NA	"%28orf19.2755%29%20Ortholog%28s%29%20have%20role%20in%20proteasomal%20ubiquitin-independent%20protein%20catabolic%20process%2C%20proteasome-mediated%20ubiquitin-dependent%20protein%20catabolic%20process%20and%20proteasome%20core%20complex%2C%20beta-subunit%20complex%20localization"	963	1046	1074	1136	0	0	1221	1168	1692	0	1096	0	1211	912	957	946	2059	947	1714	1144	1200	1102	1125	1089	1738	1891	858	0	1117	1077	1065	0	1083	0	1203	1134	1753	950	1174	988	0	1755	1170	1148
"C4_02480C_A"	"Ca22chr4A_C_albicans_SC5314"	499700	500026	"-"	327	"C4_02480C_A"	"TIM13"	"%28orf19.2754%29%20Predicted%20mitochondrial%20intermembrane%20space%20protein%20with%20a%20role%20in%20protein%20import%20into%20mitochondria"	286	256	232	263	0	0	243	287	275	0	274	0	320	282	227	291	272	227	246	293	233	214	256	270	236	446	254	0	256	297	215	0	274	0	260	273	289	323	253	279	1	282	290	204
"C4_02490W_A"	"Ca22chr4A_C_albicans_SC5314"	501463	504297	"+"	2835	"C4_02490W_A"	"ZCF15"	"%28orf19.2753%29%20Predicted%20Zn%28II%292Cys6%20transcription%20factor%20of%20unknown%20function%3B%20rat%20catheter%20biofilm%20induced"	883	1064	482	643	0	0	760	883	237	0	677	0	317	935	726	698	223	915	282	272	801	495	471	299	249	1382	964	0	365	723	918	0	595	0	398	805	242	1013	311	846	0	256	566	694
"C4_02500C_A"	"Ca22chr4A_C_albicans_SC5314"	504516	508772	"-"	4257	"C4_02500C_A"	"ADR1"	"%28orf19.2752%29%20C2H2%20transcription%20factor%3B%20ortholog%20of%20S.%20cerevisiae%20Adr1%20but%20mutant%20phenotype%20suggests%20a%20different%20set%20of%20target%20genes%3B%20transposon%20mutation%20affects%20filamentous%20growth%3B%20Spider%20biofilm%20induced"	1411	2788	342	2079	0	0	612	1979	89	0	886	0	177	2421	926	2468	144	2711	105	178	505	330	390	150	112	2800	2556	0	185	2569	1197	0	707	0	181	1763	88	2565	169	1256	0	154	1841	476
"C4_02510W_A"	"Ca22chr4A_C_albicans_SC5314"	512431	513978	"+"	1548	"C4_02510W_A"	NA	"%28orf19.2751%29%20Predicted%20membrane%20transporter%3B%20member%20of%20the%20monocarboxylate%20porter%20%28MCP%29%20family%2C%20major%20facilitator%20superfamily%3B%20Hap43-induced%20gene%3B%20alkaline%20upregulated%20by%20Rim101%3B%20possibly%20an%20essential%20gene%2C%20disruptants%20not%20obtained%20by%20UAU1%20method"	931	980	775	1324	0	0	972	756	554	0	1088	0	705	917	996	1637	676	1488	578	720	931	815	809	662	577	1314	1487	0	750	1192	1057	0	1044	0	804	771	625	904	757	1077	0	630	1357	910
"C4_02520C_A"	"Ca22chr4A_C_albicans_SC5314"	514049	515524	"-"	1476	"C4_02520C_A"	NA	"%28orf19.2749%29%20BTB%2FPOZ%20domain%20protein%3B%20induced%20by%20Mnl1%20under%20weak%20acid%20stress%3B%20flow%20model%20biofilm%20induced%3B%20Spider%20biofilm%20induced"	408	388	199	815	0	0	304	298	147	0	504	0	153	323	509	1030	176	921	126	156	307	239	210	151	152	442	1025	0	170	842	505	0	471	0	166	298	180	385	142	535	0	174	930	345
"C4_02530W_A"	"Ca22chr4A_C_albicans_SC5314"	517316	520240	"+"	2925	"C4_02530W_A"	"ARG83"	"%28orf19.2748%29%20GAL4-like%20Zn%28II%292Cys6%20transcription%20factor%3B%20clade-associated%20expression%3B%20null%20shows%20abnormal%20regulation%20of%20invasive%20colony%20growth%2C%20is%20unable%20to%20utilize%20proline%20as%20a%20nitrogen%20source%3B%20flow%20model%20biofilm%20induced"	362	415	252	421	0	0	260	355	191	0	335	0	270	413	380	590	195	560	147	266	240	261	301	301	143	553	580	0	279	469	417	0	392	0	316	357	145	400	290	426	0	186	365	287
"C4_02540W_A"	"Ca22chr4A_C_albicans_SC5314"	523880	526963	"+"	3084	"C4_02540W_A"	"RGT1"	"%28orf19.2747%29%20Zn%28II%292Cys6%20transcription%20factor%3B%20transcriptional%20repressor%20involved%20in%20the%20regulation%20of%20glucose%20transporter%20genes%3B%20ortholog%20of%20S.%20cerevisiae%20Rgt1%3B%20mutants%20display%20decreased%20colonization%20of%20mouse%20kidneys"	537	275	459	306	0	0	430	227	176	0	509	0	336	312	522	346	187	344	193	323	377	414	481	317	220	341	417	0	390	352	573	0	531	0	421	219	158	339	412	487	0	184	258	559
"C4_02550C_A"	"Ca22chr4A_C_albicans_SC5314"	527399	529291	"-"	1893	"C4_02550C_A"	"EMP70"	"%28orf19.2746%29%20Protein%20with%20a%20role%20in%20endosome-to-vacuole%20sorting%3B%20rat%20catheter%20biofilm%20repressed"	1159	1496	1326	1266	0	0	1442	1757	1655	0	1087	0	1522	1419	1135	1251	1707	1192	1534	1503	1437	1417	1420	1345	1611	2592	1256	0	1026	1324	1225	0	1210	1	1276	1447	1744	1377	1261	1110	0	1774	1309	1574
"C4_02560C_A"	"Ca22chr4A_C_albicans_SC5314"	529895	531271	"-"	1377	"C4_02560C_A"	"UME7"	"%28orf19.2745%29%20Putative%20transcription%20factor%20with%20zinc%20cluster%20DNA-binding%20motif%3B%20similar%20to%20S.%20cerevisiae%20Ume6p%2C%20which%20is%20a%20transcription%20factor%20involved%20in%20the%20regulation%20of%20meiotic%20genes"	16	28	14	14	0	0	13	8	4	0	40	0	14	9	39	31	4	28	3	12	15	25	22	11	8	37	26	0	10	15	19	0	25	0	19	11	6	23	12	15	0	7	8	6
"C4_02570C_A"	"Ca22chr4A_C_albicans_SC5314"	531726	533546	"-"	1821	"C4_02570C_A"	NA	"%28orf19.2743%29%20Ortholog%28s%29%20have%20histone%20demethylase%20activity%20%28H3-K36%20specific%29%2C%20histone%20demethylase%20activity%20%28H3-K9%20specific%29%2C%20proximal%20promoter%20DNA-binding%20transcription%20repressor%20activity%20and%20RNA%20polymerase%20II-specific%2C%20more"	183	228	144	241	0	0	134	225	62	0	304	0	127	264	303	254	132	281	115	118	167	174	161	101	104	398	310	0	136	255	243	0	251	0	122	236	69	237	133	226	0	59	201	106
"C4_02580W_A"	"Ca22chr4A_C_albicans_SC5314"	533914	534252	"+"	339	"C4_02580W_A"	NA	"%28orf19.2742%29%20Ortholog%20of%20C.%20parapsilosis%20CDC317%20%3A%20CPAR2_400095%2C%20C.%20dubliniensis%20CD36%20%3A%20Cd36_42560%2C%20Candida%20tenuis%20NRRL%20Y-1498%20%3A%20CANTEDRAFT_113280%20and%20Lodderomyces%20elongisporus%20NRLL%20YB-4239%20%3A%20LELG_04166"	7	15	23	11	0	0	14	23	16	0	25	0	20	20	16	19	12	24	12	14	28	17	26	24	6	27	18	0	19	10	8	0	13	0	18	29	10	16	13	6	0	7	13	14
