"Geneid"	"Chr"	"Start"	"End"	"Strand"	"Length"	"Name"	"Gene"	"Note"	"CEC3609_1_TR_3"	"CEC3672_1_FP_24"	"CEC3609_1_TR_6"	"NI_2_TR_3"	"CEC3609_2_FP_3"	"CEC3672_2_TR_24"	"CEC3672_1_TR_6"	"CEC3609_3_FP_3"	"CEC3672_2_TR_3"	"CEC3672_1_TR_24"	"CEC3609_1_FP_3"	"CEC3609_3_TR_24"	"CEC3672_3_FP_3"	"NI_3_TR_24"	"CEC3609_3_TR_6"	"CEC3672_3_TR_24"	"NI_1_TR_24"	"CEC3672_1_TR_3"	"NI_2_TR_24"	"NI_3_TR_3"	"CEC3672_3_FP_24"	"NI_2_TR_6"	"CEC3609_2_FP_24"	"CEC3609_2_TR_3"	"CEC3609_3_FP_24"	"CEC3672_2_FP_24"	"CEC3609_1_FP_24"	"CEC3672_3_TR_6"	"CEC3672_3_TR_3"	"CEC3609_3_FP_6"	"CEC3609_2_TR_6"	"CEC3609_2_FP_6"	"CEC3609_1_TR_24"	"CEC3609_1_FP_6"	"CEC3672_2_FP_6"	"CEC3672_2_TR_6"	"CEC3672_1_FP_3"	"CEC3672_1_FP_6"	"CEC3609_2_TR_24"	"NI_1_TR_6"	"NI_1_TR_3"	"CEC3672_3_FP_6"	"CEC3609_3_TR_3"	"CEC3672_2_FP_3"
"C3_00720W_A"	"Ca22chr3A_C_albicans_SC5314"	133119	135806	"+"	2688	"C3_00720W_A"	"PMA1"	"%28orf19.5383%29%20Plasma%20membrane%20H%28%2B%29-ATPase%3B%20highly%20expressed%2C%20comprises%2020-40%25%20of%20total%20plasma%20membrane%20protein%3B%20levels%20increase%20at%20stationary%20phase%20transition%3B%20fluconazole%20induced%3B%20caspofungin%20repressed%3B%20upregulated%20in%20RHE%20model%3B%20Spider%20biofilm%20repressed"	3403	3357	3076	0	2424	3849	2662	2730	1927	1880	2941	1547	1548	0	3380	2515	0	1699	0	0	2825	0	1509	3380	1919	3116	2022	3031	1460	2918	3569	2910	1648	2745	2789	3128	1563	2567	1771	0	1	2734	3138	1615
"C3_00730W_A"	"Ca22chr3A_C_albicans_SC5314"	137630	139981	"+"	2352	"C3_00730W_A"	NA	"%28orf19.5381%29%20Ortholog%28s%29%20have%20mRNA%20binding%20activity"	829	763	774	0	716	1077	786	867	646	603	769	759	553	0	820	720	0	601	0	0	673	0	768	770	735	684	752	800	597	798	847	791	782	798	621	767	605	701	908	0	0	741	734	626
"C3_00740W_A"	"Ca22chr3A_C_albicans_SC5314"	138354	138815	"+"	462	"C3_00740W_A"	NA	"%28orf19.5382%29%20Ortholog%20of%20Candida%20albicans%20WO-1%20%3A%20CAWG_02410"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C3_00750W_A"	"Ca22chr3A_C_albicans_SC5314"	140432	143014	"+"	2583	"C3_00750W_A"	"LYS144"	"%28orf19.5380%29%20Zn%28II%292Cys6%20transcription%20factor%3B%20has%20similarity%20to%20S.%20cerevisiae%20Lys14%2C%20involved%20in%20the%20regulation%20of%20lysine%20biosynthesis%20genes"	290	685	472	0	272	812	360	295	320	448	294	286	349	0	476	486	0	264	0	0	598	0	469	240	534	651	508	331	280	529	378	501	411	494	398	316	376	392	480	0	0	389	275	375
"C3_00760W_A"	"Ca22chr3A_C_albicans_SC5314"	143568	144977	"+"	1410	"C3_00760W_A"	"ERG4"	"%28orf19.5379%29%20Protein%20similar%20to%20sterol%20C-24%20reductase%3B%20shows%20Mob2p-dependent%20hyphal%20regulation%3B%20fluconazole-induced%3B%20caspofungin%20repressed%3B%20rat%20catheter%20biofilm%20repressed"	3930	567	930	0	2877	1695	1683	3184	2442	979	3147	893	2364	0	1108	1055	0	2454	0	0	569	0	543	3836	464	583	449	1556	2324	1610	1255	1421	793	1831	1662	1680	2295	1940	823	0	0	1834	4192	2501
"C3_00770C_A"	"Ca22chr3A_C_albicans_SC5314"	145178	145921	"-"	744	"C3_00770C_A"	"SCL1"	"%28orf19.5378%29%20Proteasome%20subunit%20YC7alpha%3B%20protein%20present%20in%20exponential%20and%20stationary%20growth%20phase%20yeast%20cultures%3B%20flow%20model%20and%20Spider%20biofilm%20repressed"	1800	1048	914	0	1431	2161	1083	1600	1366	1334	1534	1157	1365	0	930	1410	0	1235	0	0	916	0	962	1642	970	894	827	990	1241	1071	923	1135	1151	1072	1158	1140	1346	1199	1021	0	0	1184	1405	1370
"C3_00780W_A"	"Ca22chr3A_C_albicans_SC5314"	146262	147626	"+"	1365	"C3_00780W_A"	"HOS2"	"%28orf19.5377%29%20Putative%20protein%20deacetylase%2C%20deacetylates%20tubulin%20in%20vitro%3B%20genetic%20evidence%20suggests%20that%20Set3p%20and%20Hos2p%20function%20together%20as%20a%20complex%20involved%20in%20regulation%20of%20white-opaque%20switching%2C%20filamentous%20growth%20and%20virulence"	539	744	766	0	381	991	733	450	676	561	388	582	526	0	792	665	0	627	0	0	661	0	754	415	740	661	720	661	609	810	834	847	634	841	647	701	524	697	683	0	0	646	506	593
"C3_00790W_A"	"Ca22chr3A_C_albicans_SC5314"	148259	150694	"+"	2436	"C3_00790W_A"	NA	"%28orf19.5376%29%20Ortholog%20of%20S.%20cerevisiae%20Elm1%3B%20a%20serine%2Fthreonine%20protein%20kinase%20that%20regulates%20cellular%20morphogenesis%2C%20septin%20behavior%2C%20and%20cytokinesis%20in%20S.%20cerevisiae%3B%20possibly%20an%20essential%20gene%2C%20disruptants%20not%20obtained%20by%20UAU1%20method"	582	403	345	0	571	648	591	602	632	446	608	312	605	0	394	478	0	486	0	0	385	0	249	521	302	383	292	605	550	514	350	478	294	492	584	576	639	578	294	0	0	550	505	649
"C3_00800W_A"	"Ca22chr3A_C_albicans_SC5314"	155046	157730	"+"	2685	"C3_00800W_A"	"MIH1"	"%28orf19.3071%29%20Putative%20protein%20phosphatase%20of%20the%20PTP%20family%20%28tyrosine-specific%29%3B%20ortholog%20of%20S.%20cerevisiae%20Mih1%3B%20mRNA%20binds%20She3"	877	1328	926	0	819	1711	970	876	932	970	856	1224	947	0	976	1087	0	831	0	0	1272	0	1762	819	1706	1276	1888	1099	826	1524	973	1442	1288	1564	974	954	943	1196	1269	0	0	975	790	971
"C3_00810C_A"	"Ca22chr3A_C_albicans_SC5314"	157966	160686	"-"	2721	"C3_00810C_A"	"FOX2"	"%28orf19.1288%29%203-hydroxyacyl-CoA%20epimerase%3B%20fatty%20acid%20beta-oxidation%3B%20induced%20by%20phagocytosis%3B%20regulated%20by%20Mig1%2C%20by%20white-opaque%20switch%2C%20by%20DNA%20methylation%3B%20transcriptional%20activation%20by%20oleate%20requires%20Ctf1%3B%20rat%20catheter%20and%20Spider%20biofilm%20induced"	130	3644	2316	0	85	7083	1696	124	572	3692	90	4202	434	0	2055	3926	0	409	0	0	3127	0	2674	135	3313	3450	2840	1076	566	1335	1972	953	4417	1397	998	1554	419	838	4729	0	0	858	166	552
"C3_00820W_A"	"Ca22chr3A_C_albicans_SC5314"	162847	165159	"+"	2313	"C3_00820W_A"	"SCT1"	"%28orf19.1289%29%20Putative%20glycerol-3-phosphate%20O-acyltransferase%3B%20fungal-specific%20%28no%20human%20or%20murine%20homolog%29"	1087	1457	1252	0	955	2163	1305	1059	1250	1172	937	1051	1178	0	1340	1453	0	1209	0	0	1308	0	1171	923	1138	1337	1219	1278	1392	1597	1302	1624	1128	1568	1289	1192	1254	1300	1113	0	0	1266	1032	1306
"C3_00830C_A"	"Ca22chr3A_C_albicans_SC5314"	165325	167637	"-"	2313	"C3_00830C_A"	NA	"%28orf19.6155%29%20Ortholog%28s%29%20have%20DNA%20ligase%20%28ATP%29%20activity"	1685	855	778	0	1357	1803	1459	1497	1559	1086	1354	560	1531	1	792	1235	0	1476	0	0	841	0	366	1580	397	805	366	1584	1555	801	818	939	549	924	1495	1499	1880	1479	533	0	0	1647	1651	1791
"C3_00840C_A"	"Ca22chr3A_C_albicans_SC5314"	167936	168433	"-"	498	"C3_00840C_A"	NA	"%28orf19.6156%29%20Ortholog%20of%20S.%20cerevisiae%20%3A%20AIM11%2C%20C.%20glabrata%20CBS138%20%3A%20CAGL0I04928g%2C%20C.%20dubliniensis%20CD36%20%3A%20Cd36_80770%2C%20C.%20parapsilosis%20CDC317%20%3A%20CPAR2_102260%20and%20Candida%20tenuis%20NRRL%20Y-1498%20%3A%20CANTEDRAFT_114262"	606	357	408	0	437	847	453	468	520	447	507	409	537	0	434	572	0	482	0	0	409	0	346	620	381	386	401	465	475	453	408	431	393	436	489	572	630	477	414	0	0	509	495	619
"C3_00850C_A"	"Ca22chr3A_C_albicans_SC5314"	168880	171330	"-"	2451	"C3_00850C_A"	NA	"%28orf19.6160%29%20Ortholog%28s%29%20have%20role%20in%20eisosome%20assembly%20and%20eisosome%2C%20membrane%20raft%20localization"	5841	2615	3955	0	3937	6741	5291	4250	5433	3639	4404	4393	5033	0	4201	4185	0	4565	0	0	2526	0	2599	5591	2387	2547	2342	5287	5424	5806	4168	5394	4523	6022	4997	5428	5125	5485	4291	0	0	5186	5828	5106
"C3_00860W_A"	"Ca22chr3A_C_albicans_SC5314"	173043	173678	"+"	636	"C3_00860W_A"	"CSE4"	"%28orf19.6163%29%20Centromeric%20histone%20H3%20variant%3B%20role%20in%20structural%20changes%20of%20centromeric%20nucleosomes%20during%20cell%20cycle%3B%204%20nucleosomes%20bind%201%20centromere%2C%20each%20has%201%20Cse4%20molecule%20during%20most%20of%20cell%20cycle%2C%202%20molecules%20in%20anaphase%3B%20Spider%20biofilm%20repressed"	752	299	445	0	488	681	558	544	734	402	582	279	793	0	513	470	0	617	0	0	345	0	316	764	332	347	340	595	684	669	454	686	351	669	707	588	749	724	341	0	0	683	721	853
"C3_00870W_A"	"Ca22chr3A_C_albicans_SC5314"	174371	174697	"+"	327	"C3_00870W_A"	NA	"%28orf19.6164%29%20Ortholog%20of%20Candida%20albicans%20WO-1%20%3A%20CAWG_02424"	2	3	4	0	0	2	1	2	0	6	0	4	0	0	2	1	0	0	0	0	5	0	11	0	7	2	22	1	0	3	11	4	13	3	0	1	1	1	13	0	0	1	0	1
"C3_00880W_A"	"Ca22chr3A_C_albicans_SC5314"	175316	178306	"+"	2991	"C3_00880W_A"	"KGD1"	"%28orf19.6165%29%20Putative%202-oxoglutarate%20dehydrogenase%3B%20regulated%20by%20Efg1%20under%20yeast%20but%20not%20hyphal%20growth%20conditions%3B%20transcript%20induced%20in%20an%20RHE%20model%20of%20oral%20candidiasis%3B%20stationary%20phase%20enriched%20protein%3B%20Hap43-repressed%3B%20rat%20catheter%20biofilm%20induced"	3055	4295	3981	0	2038	7440	3473	2234	2542	3896	2310	5130	2118	0	3905	4722	0	2361	0	0	3882	0	5455	2752	5829	4223	6001	3292	2521	3687	4159	3204	5672	4119	2898	3462	2319	3170	5835	0	0	2930	2862	2351
"C3_00890C_A"	"Ca22chr3A_C_albicans_SC5314"	178624	180774	"-"	2151	"C3_00890C_A"	NA	"%28orf19.6166%29%20Ortholog%20of%20C.%20dubliniensis%20CD36%20%3A%20Cd36_80810%2C%20C.%20parapsilosis%20CDC317%20%3A%20CPAR2_101800%2C%20Candida%20tenuis%20NRRL%20Y-1498%20%3A%20CANTEDRAFT_103482%20and%20Debaryomyces%20hansenii%20CBS767%20%3A%20DEHA2F17864g"	552	497	497	0	441	809	574	515	502	504	478	300	567	0	533	491	0	420	0	0	463	0	293	504	373	479	287	589	545	570	533	572	318	533	604	588	478	620	315	0	0	592	520	483
"C3_00900C_A"	"Ca22chr3A_C_albicans_SC5314"	181128	182009	"-"	882	"C3_00900C_A"	"AYR1"	"%28orf19.6167%29%20Putative%20oxidoreductase%3B%20transcriptionally%20induced%20by%20interaction%20with%20macrophage%3B%20rat%20catheter%20biofilm%20repressed"	826	797	659	0	695	1393	1104	800	1228	781	782	679	1012	0	673	820	0	1159	0	0	740	0	590	696	598	723	592	923	1267	835	708	758	604	842	832	997	1047	905	591	0	0	866	803	1128
"C3_00910W_A"	"Ca22chr3A_C_albicans_SC5314"	183121	185799	"+"	2679	"C3_00910W_A"	NA	"%28orf19.6168%29%20Ortholog%20of%20C.%20dubliniensis%20CD36%20%3A%20Cd36_80830%2C%20Debaryomyces%20hansenii%20CBS767%20%3A%20DEHA2F17930g%2C%20Candida%20tropicalis%20MYA-3404%20%3A%20CTRG_04030%20and%20Candida%20lusitaniae%20ATCC%2042720%20%3A%20CLUG_04224"	229	414	252	0	204	593	353	276	307	345	246	408	252	0	275	408	0	279	0	0	341	0	379	236	448	416	404	268	342	313	284	331	414	334	311	337	222	335	407	0	0	299	243	255
"C3_00920W_A"	"Ca22chr3A_C_albicans_SC5314"	187453	188250	"+"	798	"C3_00920W_A"	"ATO1"	"%28orf19.6169%29%20Putative%20fungal-specific%20transmembrane%20protein%3B%20induced%20by%20Rgt1%3B%20Spider%20biofilm%20induced"	184	5535	1258	0	106	8375	663	148	202	5149	169	23133	130	0	1162	5412	0	150	0	0	5666	0	8838	206	6380	5389	6043	585	189	749	1459	496	11497	777	453	597	107	383	10429	0	0	557	201	133
"C3_00930W_A"	"Ca22chr3A_C_albicans_SC5314"	189352	190149	"+"	798	"C3_00930W_A"	"ATO2"	"%28orf19.2496%29%20Putative%20fungal-specific%20transmembrane%20protein%3B%20fluconazole%20repressed%2C%20Hap43-repressed%3B%20flow%20model%20biofilm%20induced%3B%20Spider%20biofilm%20induced"	155	1239	943	0	156	1804	515	148	313	963	183	815	160	0	968	1113	0	264	1	0	1193	0	1118	137	1281	1086	1208	418	277	722	1037	583	978	757	357	602	155	280	1206	0	0	320	115	186
"C3_00940W_A"	"Ca22chr3A_C_albicans_SC5314"	191169	192854	"+"	1686	"C3_00940W_A"	NA	"%28orf19.2498%29%20Predicted%20ubiquitin-protein%20ligase%3B%20Hap43-repressed%20gene%3B%20oxidative%20stress-induced%20via%20Cap1%3B%20flow%20model%20biofilm%20induced"	593	1810	1127	0	464	2389	1072	515	835	1297	495	1528	679	0	1394	1635	0	749	0	0	1857	0	1876	561	2124	1943	2380	1168	899	1737	1328	1597	1660	1638	956	1126	707	1116	1801	0	0	876	570	698
"C3_00950C_A"	"Ca22chr3A_C_albicans_SC5314"	193060	194184	"-"	1125	"C3_00950C_A"	NA	"%28orf19.2499%29%20Putative%20peptidyl-prolyl%20cis-trans%20isomerase"	548	575	371	0	494	952	436	539	424	530	505	401	465	0	382	600	0	361	0	0	553	0	357	465	430	516	387	449	457	341	325	370	349	344	469	483	483	448	343	0	0	479	444	511
"C3_00960W_A"	"Ca22chr3A_C_albicans_SC5314"	194324	195466	"+"	1143	"C3_00960W_A"	NA	"%28orf19.2500%29%20Has%20domain%28s%29%20with%20predicted%20transferase%20activity%20and%20role%20in%20biosynthetic%20process"	337	500	312	0	275	710	414	382	416	478	397	301	447	0	286	533	0	411	0	0	379	0	315	284	305	374	245	379	449	352	284	339	299	381	406	423	457	385	292	0	0	386	306	468
"C3_00970W_A"	"Ca22chr3A_C_albicans_SC5314"	196070	196140	"+"	71	"C3_00970W_A"	"tG%28UCC%291"	"%28tG%28UCC%291%29%20tRNA-Gly%2C%20predicted%20by%20tRNAscan-SE%3B%20UCC%20anticodon"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0
"C3_00980W_A"	"Ca22chr3A_C_albicans_SC5314"	198697	201123	"+"	2427	"C3_00980W_A"	"FLC1"	"%28orf19.2501%29%20Protein%20involved%20in%20heme%20uptake%3B%20putative%20FAD%20transporter%2C%20similar%20to%20S.%20cerevisiae%20Flc1%3B%20regulated%20by%20iron%3B%20macrophage-induced%3B%20mutant%20defective%20in%20filamentous%20growth%3B%20Spider%20biofilm%20induced"	2522	5076	3938	0	1759	6299	3009	1932	2029	3726	1889	3208	1773	0	4119	3877	0	1803	0	0	4687	0	4798	2401	4570	4687	5261	3197	1659	2961	3493	3408	3457	2748	2891	3289	2094	2733	4047	0	0	3027	2060	1988
"C3_00990C_A"	"Ca22chr3A_C_albicans_SC5314"	201335	202591	"-"	1257	"C3_00990C_A"	NA	"%28orf19.2503%29%20Ortholog%20of%20S.%20cerevisiae%20%3A%20YGL138C%2C%20C.%20glabrata%20CBS138%20%3A%20CAGL0H08910g%2C%20C.%20dubliniensis%20CD36%20%3A%20Cd36_80910%2C%20C.%20parapsilosis%20CDC317%20%3A%20CPAR2_102230%20and%20Candida%20tenuis%20NRRL%20Y-1498%20%3A%20CANTEDRAFT_109984"	27	46	39	0	8	51	64	16	35	26	18	33	27	0	41	42	0	30	0	0	38	0	48	24	37	43	37	62	44	31	32	35	34	18	68	56	22	65	39	0	0	68	17	34
"C3_01000W_A"	"Ca22chr3A_C_albicans_SC5314"	202840	206472	"+"	3633	"C3_01000W_A"	"BMS1"	"%28orf19.2504%29%20Putative%20GTPase%3B%20Hap43-induced%20gene%3B%20mutation%20confers%20resistance%20to%205-fluorocytosine%20%285-FC%29%3B%20flucytosine%20induced%3B%20repressed%20by%20prostaglandins%3B%20Spider%20biofilm%20induced"	4400	2676	2722	0	3525	4748	2330	3704	2216	2690	3713	2148	1867	0	2738	3328	0	2045	0	1	2487	0	2375	3939	2647	2486	2692	2658	1806	1537	2615	2165	2428	1688	2077	2319	2232	2171	2511	0	0	2475	3760	2102
"C3_01010W_A"	"Ca22chr3A_C_albicans_SC5314"	206574	206882	"+"	309	"C3_01010W_A"	NA	"%28orf19.2505%29%20Ortholog%20of%20Candida%20albicans%20WO-1%20%3A%20CAWG_02437"	1	1	1	0	4	2	1	2	0	7	4	4	2	0	5	4	0	0	0	0	1	0	8	8	2	2	4	1	2	3	3	2	2	1	0	2	0	0	5	0	0	1	6	1
"C3_01020W_A"	"Ca22chr3A_C_albicans_SC5314"	209718	211511	"+"	1794	"C3_01020W_A"	NA	"%28orf19.2506%29%20Protein%20of%20unknown%20function%3B%20opaque-specific%20transcript%3B%20induced%20during%20chlamydospore%20formation%20in%20both%20C.%20albicans%20and%20C.%20dubliniensis%3B%20Hog1-repressed%3B%20Spider%20biofilm%20induced"	1519	1615	874	0	1322	2679	948	1576	886	1430	1337	4717	792	0	882	1936	0	792	0	0	1566	0	3563	1453	2654	1514	2821	875	848	1063	966	1021	3452	1115	682	923	777	697	2996	0	0	765	1414	788
"C3_01030W_A"	"Ca22chr3A_C_albicans_SC5314"	211924	213378	"+"	1455	"C3_01030W_A"	"ARP9"	"%28orf19.2507%29%20Protein%20similar%20to%20S.%20cerevisiae%20Arp3p%2C%20a%20component%20of%20the%20Arp2%2F3%20complex%20involved%20in%20actin-dependent%20processes%3B%20likely%20to%20be%20essential%20for%20growth%2C%20based%20on%20an%20insertional%20mutagenesis%20strategy"	1713	1349	1491	0	1528	1875	1623	1729	1563	1173	1592	824	1485	0	1559	1247	0	1441	0	0	1189	0	1165	1527	1205	1210	1092	1563	1364	1371	1386	1653	1002	1413	1414	1445	1581	1471	1066	0	0	1554	1541	1425
"C3_01040C_A"	"Ca22chr3A_C_albicans_SC5314"	213598	215352	"-"	1755	"C3_01040C_A"	"PRM9"	"%28orf19.2508%29%20Protein%20described%20a%20similar%20to%20S.%20cerevisiae%20Prm9%3B%20not%20the%20ortholog%20though%3B%20mutant%20is%20viable"	15	104	85	0	12	155	91	18	66	70	12	55	48	0	77	101	0	79	0	0	95	0	46	22	71	97	43	90	55	80	76	95	55	88	115	90	47	106	50	0	0	103	14	59
"C3_01050C_A"	"Ca22chr3A_C_albicans_SC5314"	214825	215352	"-"	528	"C3_01050C_A"	NA	"%28orf19.2509%29%20Ortholog%20of%20C.%20parapsilosis%20CDC317%20%3A%20CPAR2_401850%2C%20C.%20dubliniensis%20CD36%20%3A%20Cd36_80970%2C%20Lodderomyces%20elongisporus%20NRLL%20YB-4239%20%3A%20LELG_04407%20and%20Candida%20orthopsilosis%20Co%2090-125%20%3A%20CORT_0E01890"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C3_01060W_A"	"Ca22chr3A_C_albicans_SC5314"	216483	216692	"+"	210	"C3_01060W_A"	NA	"%28orf19.2509.1%29%20Ortholog%20of%20C.%20dubliniensis%20CD36%20%3A%20Cd36_29340%2C%20Spathaspora%20passalidarum%20NRRL%20Y-27907%20%3A%20spas_CGOB_00040%20and%20Candida%20albicans%20WO-1%20%3A%20CAWG_00248"	25	262	100	0	12	402	92	24	29	243	11	262	28	0	109	246	0	23	0	0	219	0	213	23	243	231	223	95	41	127	93	117	206	98	36	71	21	62	258	0	0	50	17	35
"C3_01070C_A"	"Ca22chr3A_C_albicans_SC5314"	216964	219954	"-"	2991	"C3_01070C_A"	NA	"%28orf19.2510%29%20Ortholog%28s%29%20have%20role%20in%20protein%20folding%2C%20tubulin%20complex%20assembly"	219	410	374	0	178	635	590	205	450	430	170	246	403	0	360	391	0	405	0	0	421	0	283	208	320	416	373	630	300	402	325	433	279	395	503	494	362	459	273	0	0	558	227	397
"C3_01080W_A"	"Ca22chr3A_C_albicans_SC5314"	220263	220553	"+"	291	"C3_01080W_A"	"MRPL33"	"%28orf19.2511.1%29%20Putative%20mitochondrial%20ribosomal%20protein%20of%20the%20large%20subunit%3B%20Ssr1-repressed%3B%20rat%20catheter%20biofilm%20induced"	506	497	564	0	395	936	543	471	507	549	469	674	489	0	625	584	0	539	0	0	432	0	577	488	453	484	509	466	506	537	564	595	678	611	498	595	555	554	615	0	0	532	428	582
"C3_01090W_A"	"Ca22chr3A_C_albicans_SC5314"	221731	221955	"+"	225	"C3_01090W_A"	NA	"%28orf19.2511.2%29%20Ortholog%20of%20C.%20parapsilosis%20CDC317%20%3A%20CPAR2_103040%2C%20Candida%20tenuis%20NRRL%20Y-1498%20%3A%20CANTEDRAFT_116324%2C%20Debaryomyces%20hansenii%20CBS767%20%3A%20DEHA2G01980g%20and%20Pichia%20stipitis%20Pignal%20%3A%20PICST_45936"	610	915	773	0	492	1318	894	537	900	856	520	1056	763	0	839	944	0	832	0	0	836	0	1142	522	1095	812	1168	876	702	827	808	941	928	912	933	862	837	843	1007	2	0	916	495	802
"C3_01100W_A"	"Ca22chr3A_C_albicans_SC5314"	222887	223546	"+"	660	"C3_01100W_A"	NA	"%28orf19.2512%29%20Ortholog%20of%20C.%20dubliniensis%20CD36%20%3A%20Cd36_81000%2C%20C.%20parapsilosis%20CDC317%20%3A%20CPAR2_103050%2C%20Candida%20tenuis%20NRRL%20Y-1498%20%3A%20CANTEDRAFT_116326%20and%20Debaryomyces%20hansenii%20CBS767%20%3A%20DEHA2G01958g"	208	73	126	0	231	246	76	283	107	115	226	181	179	0	154	154	0	95	0	0	43	0	69	241	94	58	59	85	110	177	127	141	154	198	97	63	146	105	94	0	0	130	176	151
"C3_01110C_A"	"Ca22chr3A_C_albicans_SC5314"	223626	225776	"-"	2151	"C3_01110C_A"	NA	"%28orf19.2513%29%20Has%20domain%28s%29%20with%20predicted%20role%20in%20Group%20I%20intron%20splicing%20and%20ribonucleoprotein%20complex%20localization"	77	81	91	0	29	120	85	50	55	101	41	38	55	0	68	82	0	70	0	0	65	0	49	48	62	97	87	151	37	57	98	59	50	50	84	72	61	74	58	0	0	81	89	67
"C3_01120W_A"	"Ca22chr3A_C_albicans_SC5314"	226014	227075	"+"	1062	"C3_01120W_A"	NA	"%28orf19.2514%29%20Predicted%20methyltransferase%3B%20rat%20catheter%20biofilm%20induced"	410	528	513	0	385	844	526	363	429	504	338	344	365	0	491	537	0	397	0	0	529	0	452	337	461	505	519	461	378	457	499	484	414	499	425	495	390	442	441	0	0	481	324	439
"C3_01130C_A"	"Ca22chr3A_C_albicans_SC5314"	227408	230062	"-"	2655	"C3_01130C_A"	NA	"%28orf19.2515%29%20ZZ-type%20zinc%20finger%20protein%3B%20rat%20catheter%20and%20Spider%20biofilm%20induced"	525	3452	3000	0	316	4233	3163	366	2698	2491	311	2657	1886	0	3159	2824	0	2406	0	0	2996	0	3252	539	3601	3054	3362	2618	2791	4071	3306	3655	2965	3983	2185	2705	1789	2677	2905	0	0	2409	566	1953
"C3_01140W_A"	"Ca22chr3A_C_albicans_SC5314"	231342	232058	"+"	717	"C3_01140W_A"	NA	"%28orf19.2516%29%20Has%20domain%28s%29%20with%20predicted%20role%20in%20cell%20redox%20homeostasis"	170	520	326	0	145	739	356	136	273	417	169	259	277	0	349	407	0	246	0	0	468	0	383	163	357	504	387	332	174	286	308	316	280	307	350	321	254	317	335	0	0	340	168	274
"C3_01150C_A"	"Ca22chr3A_C_albicans_SC5314"	232663	233589	"-"	927	"C3_01150C_A"	NA	"%28orf19.158%29%20Ortholog%20of%20S.%20cerevisiae%20Apd1%3B%20required%20for%20normal%20localization%20of%20actin%20patches%20and%20normal%20tolerance%20of%20sodium%20ions%20and%20hydrogen%20peroxide%3B%20Hap43-induced%3B%20Spider%20biofilm%20induced"	1499	1946	1696	0	1252	3242	1751	1498	1180	1891	1276	1856	1062	0	1748	1991	0	1059	0	0	1914	0	2057	1328	1887	1740	2014	1970	779	1083	1498	1566	1817	1146	1371	1525	1256	1247	1858	0	0	1443	1243	1221
"C3_01160W_A"	"Ca22chr3A_C_albicans_SC5314"	236495	238651	"+"	2157	"C3_01160W_A"	"MSS4"	"%28orf19.3153%29%20Phosphatidylinositol-4-phosphate%205-kinase%3B%20activity%20induced%20by%20phosphatidic%20acid%20%28Pld1%20product%29%3B%20macrophage%2Fpseudohyphal-repressed%3B%20mRNA%20binds%20to%20She3%2C%20localized%20to%20yeast%20cell%20buds%20and%20hyphal%20tips%3B%20Hap43-induced%3B%20Spider%20biofilm%20induced"	1912	2758	1908	0	1511	3330	1948	1722	1861	1893	1663	1809	1733	0	1860	2365	0	1748	0	0	2484	0	2202	1854	2418	2685	2644	2290	1689	1918	1910	2302	2029	1814	1944	1911	1752	1963	2333	0	0	2152	1700	1767
"C3_01170W_A"	"Ca22chr3A_C_albicans_SC5314"	239217	240671	"+"	1455	"C3_01170W_A"	NA	"%28orf19.3154%29%20Ortholog%28s%29%20have%20role%20in%20inner%20mitochondrial%20membrane%20organization%20and%20integral%20component%20of%20mitochondrial%20inner%20membrane%20localization"	753	656	772	0	651	1093	804	680	706	671	678	547	737	0	856	790	0	623	0	0	683	0	648	663	684	693	706	800	652	836	806	919	623	790	783	726	742	829	672	0	0	847	700	722
"C3_01180C_A"	"Ca22chr3A_C_albicans_SC5314"	240894	244154	"-"	3261	"C3_01180C_A"	NA	"%28orf19.3156%29%20Protein%20of%20unknown%20function%3B%20induced%20by%20Mnl1%20under%20weak%20acid%20stress"	436	254	254	0	338	423	313	384	359	242	389	155	348	0	251	279	0	348	0	0	276	0	184	412	239	288	191	426	347	283	252	294	190	278	391	312	331	409	190	0	0	392	356	323
"C3_01190C_A"	"Ca22chr3A_C_albicans_SC5314"	248165	249589	"-"	1425	"C3_01190C_A"	NA	"%28orf19.3158%29%20Ortholog%20of%20S.%20cerevisiae%20%3A%20RMD1%2C%20C.%20glabrata%20CBS138%20%3A%20CAGL0M10483g%2C%20C.%20dubliniensis%20CD36%20%3A%20Cd36_81090%2C%20C.%20parapsilosis%20CDC317%20%3A%20CPAR2_101950%20and%20Candida%20tenuis%20NRRL%20Y-1498%20%3A%20CANTEDRAFT_109620"	659	711	672	0	557	1048	677	666	686	689	586	844	545	0	757	682	0	599	0	0	719	0	931	587	983	703	1052	642	612	812	742	817	892	822	649	678	601	754	918	0	2	669	620	634
